word_id,level,surface,reading_kana,meaning_ko,jp,ko,naver_source_name,naver_example_id,query,score,meaning_hits,target_match,review_flags,source_url
w_4414661a2b5d631d,N4,贈り物,おくりもの,선물,上役の家に贈り物を届ける.,상사 집에 선물을 들여보내다,민중서림 엣센스 한일사전,1e1f170e5898449cba378b8067b9952b,贈り物,102,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E8%B4%88%E3%82%8A%E7%89%A9
w_44328544e7a3b011,N5,なぜ,なぜ,왜,なぜしきりにしゃべり散らしているんだ.,왜 자꾸 짖고 다니냐,민중서림 엣센스 한일사전,2252434f49814d3d8ecea0d6bf11163d,なぜ 왜,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E3%81%AA%E3%81%9C
w_443c071edfd389f9,N1,拝啓,はいけい,삼가 아룁니다,拝啓、陳者このたび,"근계, 삼가 아뢰올 것은 이번에",교학사 일한사전,6cab9173628047cbbd13fcd7d3caa101,拝啓,70,,,자동 선택 점수 80 미만,https://ja.dict.naver.com/#/search?query=%E6%8B%9D%E5%95%93
w_44a892d1b564fc20,N2,多大だ,ただいだ,많고크다,環境への影響が多大だ,환경에 미치는 영향이 매우 크다,민중서림 엣센스 일한사전,32e6c5c9029044fabf02145f2555c351,多大だ,117,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%A4%9A%E5%A4%A7%E3%81%A0
w_44c0bcb9bd3fe519,N1,急かす,せかす,재촉하다 <자동사>다가오다,仕事を急かす,일을 재촉하다,민중서림 엣센스 일한사전,7c1ea571baa74d038a32fa724964f8ef,急かす,121,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%80%A5%E3%81%8B%E3%81%99
w_44db7429578a8638,N1,ティッシュペーパー,ティッシュペーパー,티슈 페이퍼,ティッシュペーパーを捨てる。,휴지를 버리다.,국립국어원 한국어-일본어 학습사전,7b748663d4f549eba43a069d050b05e7,ティッシュペーパー,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E3%83%86%E3%82%A3%E3%83%83%E3%82%B7%E3%83%A5%E3%83%9A%E3%83%BC%E3%83%91%E3%83%BC
w_44f082f8c19f40e4,N2,深める,ふかめる,깊게하다,相互の理解を深める,상호 간의 이해를 깊게 하다,민중서림 엣센스 일한사전,449f606f6a0649128dce819c336273dd,深める,129,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%B7%B1%E3%82%81%E3%82%8B
w_4561f66e5adfae2f,N3,骨,ほね,뼈,骨ばかりで身が少ない.,뼈만 있고 살은 적다,민중서림 엣센스 한일사전,c832e5813a2f49ceac5e586a51c2f61e,骨 뼈,122,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E9%AA%A8
w_4590fbf50ef6f9fe,N1,密集,みっしゅう,밀집,人口が中央に密集している.,인구가 중앙에 밀집되어 있다,민중서림 엣센스 한일사전,c1b4abbcb9d74b5798bb11700bf7be97,密集 밀집,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%AF%86%E9%9B%86
w_45ce928fd48f6bb5,N1,拡散,かくさん,확산,油の拡散を防ぐため、オイルフェンスを張る,기름 확산을 막기 위해 오일펜스를 치다,민중서림 엣센스 일한사전,df872881f17641da9a476eebd326ae78,拡散 확산,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%8B%A1%E6%95%A3
w_45d4918dd7c4f3ee,N5,七月,しちがつ,7월,日本アジア航空は七月からファースト・クラスを廃止する,일본 아시아 항공은 7월부터 1등석을 폐지한다.,민중서림 엣센스 외래어사전,4d5281865c724843bdae34773ff46091,七月 7월,97,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E4%B8%83%E6%9C%88
w_46295160a102bb64,N3,たしかめる,たしかめる,확인하다,言葉の意味を辞書で確かめる,말의 의미를 사전에서 확인하다,민중서림 엣센스 일한사전,f73de996ae5c461db1e0a85a8349b28f,たしかめる 확인하다,171,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E3%81%9F%E3%81%97%E3%81%8B%E3%82%81%E3%82%8B
w_46334adf72bc79e2,N3,明らか,あきらか,"명백함, 분명함",事件の真相が明らかにされた.,사건의 진상이 명백히 밝혀졌다,민중서림 엣센스 한일사전,98549834c43e4ab8928e1417640d8be4,明らか,122,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%98%8E%E3%82%89%E3%81%8B
w_4686de6e7b7bbd40,N1,衣類,いるい,옷,現場には衣類·食器などが四散していた.,현장에는 의류·식기 등이 사방에 흩어져 있었다,민중서림 엣센스 한일사전,4ec933c085c846e9ba7e47acb9f87fc0,衣類,102,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E8%A1%A3%E9%A1%9E
w_468aa1b1167adb42,N1,態勢,たいせい,"태세, 자세",安全な受け入れ態勢を構築する,안전한 수용 태세를 구축하다,민중서림 엣센스 일한사전,d67938964d204905bc86827250f7fced,態勢 태세 자세,129,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%85%8B%E5%8B%A2
w_478ca372d6f55c92,N1,ダメージ,ダメージ,"대미지, 타격",かなり最初のダメージを引きずっているようだ。,어지간히 첫 대미지를 질질 끌고 있는 것 같다.,플리토,a65d3b323f6746b49a4258e12bb58168,ダメージ 대미지 타격,132,1,surface,우선 검수 출처,https://ja.dict.naver.com/#/search?query=%E3%83%80%E3%83%A1%E3%83%BC%E3%82%B8
w_47a2d12e723a1fa8,N1,撤回,てっかい,철회,"議案を可決[提出, 撤回]する","의안을 가결[제출, 철회]하다",민중서림 엣센스 한일사전,23e3c1dbf3424a0c87d1b25c6f4bc3b3,撤回 철회,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%92%A4%E5%9B%9E
w_47a7816a00a69b87,N3,友情,ゆうじょう,우정,彼は友情に厚い男だ.,그는 우정이 두터운 남자다,민중서림 엣센스 한일사전,bab8bd2497ee49218437807818ae641e,友情 우정,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%8F%8B%E6%83%85
w_47d515589fa58fd2,N2,お待たせしました,おまたせしました,"미안한 가지다, 있다 유지된 당신, 너 기다리다",お待たせしました。ただいまから受付を開始します,오래 기다리셨습니다. 지금부터 접수 시작합니다,민중서림 엣센스 일한사전,fee63d8576d74b7fa97aed42661f5d39,お待たせしました,102,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E3%81%8A%E5%BE%85%E3%81%9F%E3%81%9B%E3%81%97%E3%81%BE%E3%81%97%E3%81%9F
w_47f0de68cb63d845,N1,敗北,はいぼく,패배,バーに手をかけ，静止した。…敗北への恐れでなく，記録の深い淵をのぞき込む目だ。,"바에 손을 대고, 정지하였다. …패배에 대한 두려움이 아니라 기록의 심연을 들여다보는 눈이다.",민중서림 엣센스 외래어사전,95bd2918078d411faeb5a842dc1c57e8,敗北,102,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%95%97%E5%8C%97
w_487a91bcf4c2ebc1,N1,問い合わせる,といわせる,문의하다,銀行に預金の残高を問い合わせる.,은행에 예금 잔고를 문의하다,민중서림 엣센스 한일사전,5240e0d03a5849b1aced09b899999063,問い合わせる 문의하다,114,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%95%8F%E3%81%84%E5%90%88%E3%82%8F%E3%81%9B%E3%82%8B
w_48fbd408a115f905,N5,雨,あめ,비,外は凄い雨だ,밖은 비가 억수같이 내린다,민중서림 엣센스 일한사전,7fb8be603cef440aa6b255b6548c3b15,雨,97,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E9%9B%A8
w_4920b45f25b1c4a0,N2,乱暴,らんぼう,"난폭함, 거칠음",乱暴な言動をひかえる.,난폭한 언동을 피하다,민중서림 엣센스 한일사전,be47e8caffd84d36a7dbaeda38774969,乱暴 난폭함 거칠음,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E4%B9%B1%E6%9A%B4
w_4938026596d27e3b,N1,庶民,しょみん,"흔한, 공통의 사람들",松茸は庶民には手が届かない高級な食べ物の一つになってしまいました。,마즈다케는 서민에게는 손이 닿지 않는 고급 음식의 하나가 되었다.,연세대학교 한국어학당 국가별 대표음식,9ec16a1e4e5f45a18bf5bdb207c43573,庶民,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E5%BA%B6%E6%B0%91
w_49720ac3dabf490f,N2,引力,いんりょく,"인력, 중력",潮は月の引力による.,조수는 달의 인력에 기인한다,민중서림 엣센스 한일사전,fa9c3ed27114451dbd2480a6567e91d9,引力 인력 중력,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%BC%95%E5%8A%9B
w_497c065e6cf6e038,N1,もっぱら,もっぱら,"오로지, 한결같이",スポーツ観戦が専らの楽しみだ,스포츠 관전이 오로지 즐거움이다,민중서림 엣센스 일한사전,5db3f18b438a4003b1c4e49ce6f280df,もっぱら 오로지 한결같이,171,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E3%82%82%E3%81%A3%E3%81%B1%E3%82%89
w_49b375af96425cbe,N4,明日,あす,내일,明日は日限が切れる.,내일이면 기일이 다 된다,민중서림 엣센스 한일사전,b58ee2c9199945b19423e904c6de7492,明日 내일,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%98%8E%E6%97%A5
w_4affd4250e067b9d,N3,議会,ぎかい,"의회, 국회",国民の世論は議会に反映される.,국민의 여론은 의회에 반영된다,민중서림 엣센스 한일사전,903eb7c1d46d4d43b33976f714991ec6,議会 의회 국회,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E8%AD%B0%E4%BC%9A
w_4b0366329a709317,N2,強引,ごういん,"무리함, 강압적임",強引な客引き行為を取り締まる,무리한 호객 행위를 단속하다,민중서림 엣센스 일한사전,956599af1f06485496a2b2a1a58f16eb,強引 무리함 강압적임,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E5%BC%B7%E5%BC%95
w_4b12fd88bdcd3bf7,N3,なつかしい,なつかしい,그립다,過ぎた日が今更のように懐かしい.,지난날이 새삼 그립다,민중서림 엣센스 한일사전,9e5caa6d830e41b6bf59d9480ce10682,なつかしい 그립다,168,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E3%81%AA%E3%81%A4%E3%81%8B%E3%81%97%E3%81%84
w_4b97050bc4886e8e,N2,呆れる,あきれる,"어이없어하다, 질리다",我ながら呆れる,나 스스로도 어이가 없다,민중서림 엣센스 일한사전,8ef61be069af410c9b52c5729d7535aa,呆れる,117,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E5%91%86%E3%82%8C%E3%82%8B
w_4b9b3598f4511bc5,N1,情熱,じょうねつ,"열정, 열심, 열의",情熱に燃える態度が人人に感応をひき起こした.,정열에 불타는 태도가 사람들에게 감응을 일으켰다,민중서림 엣센스 한일사전,2fd6a06a7cf1461780b83451cc6c2204,情熱,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E6%83%85%E7%86%B1
w_4c0800ab464a16af,N5,あに,あに,"오빠, 형",弟が兄を怒らせる.,동생이 형을 약 올리다,민중서림 엣센스 한일사전,185c8f128ad24cb5b1f622ab47f224eb,あに 오빠 형,164,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E3%81%82%E3%81%AB
w_4c228c581f6ab0dc,N3,あつめる,あつめる,모으다,人類の全知を集める.,인류의 전지를 한데 모으다,민중서림 엣센스 한일사전,975810be180d48859d14fbbdb013bd08,あつめる 모으다,176,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E3%81%82%E3%81%A4%E3%82%81%E3%82%8B
w_4c739feaedcd1de0,N5,ようか,ようか,"8일, 여드레",日本プロサッカー・リーグは八日，延長戦に採用していた「サドン・デス方式」の名称を，「Ｖゴール方式」に変更すると発表した,"일본 프로축구 리그는 8일, 연장전에 채용되고 있던 ‘서든 데스 방식’의 명칭을 ‘V골 방식’으로 변경한다고 발표하였다.",민중서림 엣센스 외래어사전,1856e3801d6845a0b044a0a893a364e0,ようか 8일 여드레,156,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E3%82%88%E3%81%86%E3%81%8B
w_4c7425a3f9f0171a,N3,正常,せいじょう,정상,事業を正常の軌道に乗せる.,사업을 정상 궤도에 올리다,민중서림 엣센스 한일사전,9f4f4c6e70db466cb327a96cdb215561,正常 정상,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%AD%A3%E5%B8%B8
w_4c8070831d17211e,N2,英和,えいわ,영일(영어-일본어),研究社から出版された英和辞典,겐큐샤에서 출간된 영일 사전,민중서림 엣센스 일한사전,94165889fe85432bb1560ac2f7fc9cd8,英和,44,1,surface,자동 선택 점수 80 미만,https://ja.dict.naver.com/#/search?query=%E8%8B%B1%E5%92%8C
w_4cc56aad06b9042e,N2,攻める,せめる,공격하다,ディレイ・オフェンスとは、オフェンスの制限時間を意識的に使って攻める攻撃方法、つまり遅攻のことです。,"딜레이 오펜스란, 공격 제한 시간을 의식적으로 사용하여 공격하는 방법, 즉 지공을 말합니다.",플리토,014b1fdae2974334bc971b157ed2aae6,攻める 공격하다,60,0,surface,한국어 뜻 직접 일치어 없음; 자동 선택 점수 80 미만; 우선 검수 출처,https://ja.dict.naver.com/#/search?query=%E6%94%BB%E3%82%81%E3%82%8B
w_4d10ea98c7109a7b,N1,音色,ねいろ,음색,ケーナの音色を通して，自然と対話するのです,케나의 음색을 통하여 자연과 대화하는 것입니다.,민중서림 엣센스 외래어사전,587305c210814b969c9781825795863b,音色,102,,,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E9%9F%B3%E8%89%B2
w_4d18ab477dac1679,N1,小さな声で言う,ちいさなこえでいう,작은 소리로 말하다,子供が小さな声で言葉をもぐもぐ話すので、何のことか聞き取ることができなかった。,아이가 작은 소리로 말을 오물오물하니 무슨 말인지 알아들을 수가 없었다.,국립국어원 한국어-일본어 학습사전,5ac9ddd4a39c4e3b9c42e3d6434ac9d9,小さな声で言う 작은 소리로 말하다,84,2,stem,활용 어간으로만 목표어 확인,https://ja.dict.naver.com/#/search?query=%E5%B0%8F%E3%81%95%E3%81%AA%E5%A3%B0%E3%81%A7%E8%A8%80%E3%81%86
w_4d19324f5cce5172,N2,演劇,えんげき,연극,その演劇の主演を引き受ける.,그 연극의 주연을 맡다,민중서림 엣센스 한일사전,99b2714664ac4903a534ea4962822554,演劇 연극,134,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E6%BC%94%E5%8A%87
w_4d1f935f4e76d086,N2,祭る,まつる,"모시다, 제사 지내다",祖先の霊を祭る,선조의 혼령에 제사 지내다,민중서림 엣센스 일한사전,6d8ae9c3e975447ca1e52aa3856729d9,祭る,141,2,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E7%A5%AD%E3%82%8B
w_4d2ace818d1c6875,N4,夜,よる,밤,幾夜も眠れぬ夜が続いた,며칠 밤이나 잠 못 이루는 밤이 이어졌다.,민중서림 엣센스 일한사전,3702b44043c1419ab03c7a3ea2d6b79a,夜 밤,117,0,surface,한국어 뜻 직접 일치어 없음; 네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E5%A4%9C
w_4d3a36e26a851fda,N2,保護者,ほごしゃ,보호자,保護者ないしはそれに準ずるもの,보호자 내지는 그에 준하는 자.,민중서림 엣센스 일한사전,7652ba07c3914410877385915fb0635f,保護者 보호자,113,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E4%BF%9D%E8%AD%B7%E8%80%85
w_4d69f0da34b2cf58,N3,まご,まご,손자,孫を早く得たいものだ.,손자를 빨리 보고 싶은걸,민중서림 엣센스 한일사전,17ae1dc8f8f24a46bcf9364b771975df,まご 손자,176,1,surface,네이버 예문 ID 중복; 일본어 예문 문장 중복,https://ja.dict.naver.com/#/search?query=%E3%81%BE%E3%81%94
w_4d8013ee4db5e4de,N3,容易,ようい,"쉬움, 용이함",容易な[た易い]ことではない.,용이한 일이 아니다,민중서림 엣센스 한일사전,cc5b17a3a60f4db8b82192081d0d1b14,容易 쉬움 용이함,122,0,surface,한국어 뜻 직접 일치어 없음,https://ja.dict.naver.com/#/search?query=%E5%AE%B9%E6%98%93
