id,level,surface,reading_kana,meaning_ko,review_decision,review_surface,review_reading_kana,review_meaning_ko,merge_winner_id,review_reason,review_status,attention,surface_class,jmdict_exact_kind,flags,same_jmdict_entry_ids,same_reading_meaning_ids,prior_audit_decision,source,example_jp
w_f636823f22a0db7f,N1,残高,ざんだか,"잔액, 균형(은행), 나머지",keep,残高,ざんだか,"잔액, 균형(은행), 나머지",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,銀行に預金の残高を問い合わせる.
w_ef28884111a886f1,N1,仕上がり,しあがり,"완성, 마무리",keep,仕上がり,しあがり,"완성, 마무리",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,仕上がりがきれいになる。
w_6e2910d8d4a26c4c,N1,仕上がる,しあがる,"마무리되다,완성되다",keep,仕上がる,しあがる,"마무리되다,완성되다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n1;pass_n1,綺麗に仕上がる
w_edaaa51fc020be6e,N1,仕上げ,しあげ,"마무리, 완성",keep,仕上げ,しあげ,"마무리, 완성",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,もうすぐ仕上げにかかる
w_5868b17b4107a9a4,N1,飼育,しいく,사육,keep,飼育,しいく,사육,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n1,豚を飼育する
w_3bd8a7a243d65453,N1,強いる,しいる,"강요하다, 강제하다",keep,強いる,しいる,"강요하다, 강제하다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,私たちは屈服を強いる力を降りきれる能力が必要だ。
w_f9d02d2cc48fb225,N1,仕入れる,しいれる,"매입하다, 들여오다",keep,仕入れる,しいれる,"매입하다, 들여오다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,問屋で商品を仕入れる.
w_fa9a779280995563,N1,支援,しえん,지원,keep,支援,しえん,지원,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n1;pass_n1,難病と戦う人達を支援する
w_403a2b956d0a226d,N1,潮,しお,"조수, 밀물 썰물",keep,潮,しお,"조수, 밀물 썰물",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,潮は月の引力による.
w_dca144214e2d6b3a,N1,歯科,しか,치과,keep,歯科,しか,치과,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,歯の根が揺れて歯科に行って歯を抜いた。
w_ef366b12af02df65,N1,仕掛ける,しかける,"(장치를) 걸다, 시비를 걸다",keep,仕掛ける,しかける,"(장치를) 걸다, 시비를 걸다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,イノシシのわなを仕掛ける.
w_00b6d9661826f4ca,N1,仕方なく,しかたなく,어쩔 수 없이,keep,仕方なく,しかたなく,어쩔 수 없이,,이전 가나 표기 전수 검수 유지: unique JMdict form occurs in curated example,manually-adjudicated,medium,kanji-hiragana,kanji-form,mixed-has-more-kanji-variant,,,example-exact,pdf:pass_n1,仕方なく諦める
w_1b09935e0ceb6288,N1,しがみつく,しがみつく,매달리다,keep,しがみつく,しがみつく,매달리다,,이전 가나 표기 전수 검수 유지: ambiguous or no common kanji form,manually-adjudicated,medium,hiragana,reading-form,kana-has-kanji-variant,,,needs-review,pdf:pass_n1,怖がって、母親にしがみつく
w_129c99829b6f7263,N1,色彩,しきさい,색채,keep,色彩,しきさい,색채,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n1,色彩が調和する
w_dd3cb54eb01fb502,N1,式場,しきじょう,식장,keep,式場,しきじょう,식장,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,正装した人々が式場の中に入ってきた。
w_bfa2c36a62a0117e,N1,しきたり,しきたり,"관습, 관례",keep,しきたり,しきたり,"관습, 관례",,이전 가나 표기 전수 검수 유지: ambiguous or no common kanji form,manually-adjudicated,medium,hiragana,reading-form,kana-has-kanji-variant,,,needs-review,pdf:pass_n1,頑なに昔からのしきたりを守る
w_4b91c461392670d4,N1,頻りに,しきりに,"자꾸, 연달아",keep,頻りに,しきりに,"자꾸, 연달아",,이전 가나 표기 전수 검수 유지: unique JMdict form occurs in curated example,dictionary-verified,none,kanji-hiragana,kanji-form,,,,example-exact,pdf:pass_n1,帰ろうとする人を頻りに引き留める
w_299ed120ab296fd4,N1,資金,しきん,자금,keep,資金,しきん,자금,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,資金がねている
w_e8dd5516fe237fd5,N1,しくじる,しくじる,"실수하다, 실패하다",keep,しくじる,しくじる,"실수하다, 실패하다",,이전 가나 표기 전수 검수 유지: ambiguous or no common kanji form,dictionary-verified,none,hiragana,reading-form,,,,keep-kana,pdf:pass_n1,肝心かなめの所でしくじる
w_b025d61bd92053cb,N1,仕組み,しくみ,"구조,원리",keep,仕組み,しくみ,"구조,원리",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n1;pass_n1,"仕組みが簡単で,値段がやすく故障も少ない."
w_2416560c86ff97b3,N1,死刑,しけい,사형,keep,死刑,しけい,사형,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,死刑を宣告されて蹌踉として法廷を退出した
w_1d13264e7f8e8113,N1,湿気る,しける,"습기를 머금다, 축축해지다",keep,湿気る,しける,"습기를 머금다, 축축해지다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,湿気を帯びる
w_ca953bed102a78e0,N1,刺激,しげき,자극,keep,刺激,しげき,자극,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n1,彼の肌は刺激に敏感だ.
w_6d994165543beb2c,N1,刺激される,しげきされる,자극받다,keep,刺激される,しげきされる,자극받다,,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:pass_n1,仲間の入賞に刺激される
w_7fe2ff30db30111e,N1,刺激を受ける,しげきをうける,자극을 받다,keep,刺激を受ける,しげきをうける,자극을 받다,,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:pass_n1,ロ：それでも成功した人々を見て刺激を受けるほうがはるかに役立つと思うますが。
w_8d691c6743afec92,N1,嗜好,しこう,"맛, 호감, 취향",keep,嗜好,しこう,"맛, 호감, 취향",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,嗜好が変わる
w_f437d8b4eaba350b,N1,志向,しこう,"의도, 목표",keep,志向,しこう,"의도, 목표",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,企業がメセナを志向するという時代の大きな流れは変わらない
w_d7667ac0ce31a6f0,N1,思考,しこう,생각,keep,思考,しこう,생각,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,思考が行きつ戻りつする
w_e5fce60ca74beab5,N1,施行,しこう,시행,keep,施行,しこう,시행,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,法が施行される.
w_9104ce8c9e09f6b6,N1,視察,しさつ,시찰,keep,視察,しさつ,시찰,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,国情を視察する.
w_1aa3d43511219b98,N1,資産,しさん,자산,keep,資産,しさん,자산,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,資産を運用する
w_e23d372c3e4deb0c,N1,資質,ししつ,자질,keep,資質,ししつ,자질,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:pass_n1,医師としての資質に欠ける
w_261a8e2f0d1a76e5,N1,刺繍,ししゅう,자수,keep,刺繍,ししゅう,자수,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,下絵の上に刺繍する
w_37e6f0d1357abdd1,N1,支障,ししょう,지장,keep,支障,ししょう,지장,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n1;pass_n1,交通の円滑な流れに支障がある
w_ad1e88505c08e56c,N1,支持,しじ,"지원, 지지",keep,支持,しじ,"지원, 지지",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,労組の支持を取り付ける
w_a0518f0bebc2e843,N1,市場,しじょう,시장,keep,市場,しじょう,시장,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,市場は小反発で引けた
w_6fc078271fa9e8bd,N1,雫,しずく,물방울,keep,雫,しずく,물방울,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,草についていた雫は、まもなく地面にちょろりと落ちた。
w_b4428c0646235e1b,N1,施設,しせつ,시설,keep,施設,しせつ,시설,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,公の施設を私する
w_09d7f617e7219bc2,N1,自然に,しぜんに,자연히,keep,自然に,しぜんに,자연히,,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:pass_n1,傷は自然に治った
w_98d55f56a15ab826,N1,慕う,したう,"사모하다,추앙하다",keep,慕う,したう,"사모하다,추앙하다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n1;pass_n1,西哲の徳を慕う.
w_d6fe30c06c29febe,N1,下地,したじ,"바탕, 기초; 소질",keep,下地,したじ,"바탕, 기초; 소질",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,研究の下地はできている.
w_c7847c394363e398,N1,慕われる,したわれる,"추앙받다, 존경받다",keep,慕われる,したわれる,"추앙받다, 존경받다",,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:pass_n1,立派な人だけに多くの人から慕われる
w_acc6798aceed53a4,N1,下を向く,したをむく,"아래를 향하다, 머리를 숙이다",keep,下を向く,したをむく,"아래를 향하다, 머리를 숙이다",,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:pass_n1,リラックスした際に銃が下を向くようであれば、それは正しい姿勢が取れていないということです。
w_9f4c84a80d9d0027,N1,失格,しっかく,실격,keep,失格,しっかく,실격,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,書類を出し遅れて失格となった.
w_ed46d501fadd1058,N1,失脚,しっきゃく,실각,keep,失脚,しっきゃく,실각,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:pass_n1,事件に連座して失脚した.
w_1666fd77162cc303,N1,質素な,しっそな,"검소한,소탈한",keep,質素な,しっそな,"검소한,소탈한",,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:mkt_n1;pass_n1,彼女は質素な服装をしていた
w_d019088da5697200,N1,嫉妬,しっと,질투,keep,嫉妬,しっと,질투,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,友の才能に嫉妬を覚える
w_8a00e1c7e19032e4,N1,失敗する,しっぱいする,"실패하다, 실수하다",keep,失敗する,しっぱいする,"실패하다, 실수하다",,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,kanji-hiragana,none,non-jmdict-surface,,,,pdf:pass_n1,勝ちを急いで失敗する
w_640bd7cd344f9876,N1,執筆,しっぴつ,집필,keep,執筆,しっぴつ,집필,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n1,執筆に余念がない.
w_9e55eb5c7f99fe7e,N1,質疑,しつぎ,질문,keep,質疑,しつぎ,질문,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,国政監査の質疑。
w_0d69f988a43e1b62,N1,指摘,してき,지적,keep,指摘,してき,지적,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,立派な指摘です。
w_537486932462a5df,N1,しなびる,しなびる,"시들다, 쪼그라들다",keep,しなびる,しなびる,"시들다, 쪼그라들다",,이전 가나 표기 전수 검수 유지: ambiguous or no common kanji form,manually-adjudicated,medium,hiragana,reading-form,kana-has-kanji-variant,,,needs-review,kaggle:robinpourtaud/jlpt-words-by-level,野菜が萎びる
w_04b273485f341a91,N1,忍ぶ,しのぶ,"숨다,견디다",keep,忍ぶ,しのぶ,"숨다,견디다",,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji-hiragana,kanji-form,,,,,pdf:mkt_n1,忍ぶ者に幸があるのだ.
w_7853c7bb0dec1579,N1,始発,しはつ,첫차,keep,始発,しはつ,첫차,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,始発に間に合った
w_1d9b29a13e07006c,N1,芝,しば,잔디밭,keep,芝,しば,잔디밭,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,kaggle:robinpourtaud/jlpt-words-by-level,芝が発根する.
w_dcd1405aac0b7b9f,N1,しばらくは,しばらくは,"당분간은, 한동안은",keep,しばらくは,しばらくは,"당분간은, 한동안은",,PDF의 활용형·결합 표현을 구성 요소와 읽기까지 수동 확인하여 유지,manually-adjudicated,high,hiragana,none,non-jmdict-surface,,,keep-kana,pdf:pass_n1,ロ：しばらくは育児にだけに専念したいからです。
w_ce0807a7c50748e8,N1,しぶとい,しぶとい,"고집이 세고 주눅들지 않다, 끈질기다, 강인하다",keep,しぶとい,しぶとい,"고집이 세고 주눅들지 않다, 끈질기다, 강인하다",,이전 가나 표기 전수 검수 유지: ambiguous or no common kanji form,dictionary-verified,none,hiragana,reading-form,,,,keep-kana,pdf:pass_n1,しぶとい人間だ.
w_d6d9b20dd65a6320,N1,紙幣,しへい,지폐,keep,紙幣,しへい,지폐,,표면형과 읽기가 JMdict 표제어에 정확히 일치,dictionary-verified,none,kanji,kanji-form,,,,,pdf:mkt_n1,紙幣を帯で束ねる.
