id,level,surface,reading_kana,furigana,meaning_en,meaning_ko,part_of_speech,card_type,example_jp,example_ko,example_jp_id,example_jp_author,example_ko_id,example_ko_author,example_license,alt_forms,disambig,source,qa_status,deprecated,tags,data_version,qa_note
w_b60fa5c278323a03,N3,腰,こし,こし,"hip, waist",허리,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (hip)
w_8dc5e508d14ff10e,N3,胡椒,こしょう,こしょう,pepper,후추,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_985ab4f324b42fe2,N3,個人,こじん,こじん,"individual, private person",개인,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_d4c49a2343b8feb2,N3,越す,こす,こす,"to go over (e.g., with audience)","넘다, 건너다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_f7ccae9d8e37b9be,N3,超す,こす,こす,"to cross, to pass, to tide over","넘다, 넘어서다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_efa5257f1c942f2c,N3,国家,こっか,こっか,"state, country, nation",국가,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_367ee1a815358383,N3,国会,こっかい,こっかい,"National Diet, parliament, congress",국회,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_8dd1ba850593bddc,N3,国境,こっきょう,こっきょう,national or state border,국경,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_1e32a0b6db4888e1,N3,骨折,こっせつ,こっせつ,bone fracture,골절,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_1c2ded63174fe839,N3,小包,こづつみ,こづつみ,"parcel, package","소포, 꾸러미",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_647a2930ace90822,N3,琴,こと,こと,Japanese harp,고토(일본 현악기),noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_529ba4dec73ad5b3,N3,異なる,ことなる,ことなる,"to differ, to vary","다르다, 상이하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_dfff5b9aa9885ddc,N3,諺,ことわざ,ことわざ,"proverb, saying",속담,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (proverb)
w_6ee69fae4031725c,N3,断る,ことわる,ことわる,"to refuse, to decline, to dismiss","거절하다, 사양하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (refuse, dismiss)"
w_c917cac20c144255,N3,粉,こな,こな,"flour, powder",가루,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (flour)
w_7612d427ce86a1fb,N3,好み,このみ,このみ,"liking, taste, choice","취향, 기호",noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_b3b7cf9b1de41ca2,N3,好む,このむ,このむ,"to like, to prefer","좋아하다, 선호하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_bf7d5c4f25bd15e8,N3,こぼす,こぼす,こぼす,to spill,흘리다,verb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_3170db651484c889,N3,こぼれる,こぼれる,こぼれる,"to overflow, to spill","넘치다, 흘리다",verb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_fd1b7357e1ae7653,N3,塵,ごみ,ごみ,"garbage, litter","쓰레기, 먼지",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_f4fc2fb6c6168b4b,N3,小麦,こむぎ,こむぎ,wheat,"밀, 소맥",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_92eb50477a0ece80,N3,ごめんなさい,ごめんなさい,ごめんなさい,"I beg your pardon, excuse me, I'm sorry","미안합니다, 실례합니다",expression,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_dbde35639aefe65c,N3,小屋,こや,こや,"hut, cabin, shed","오두막, 헛간",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (hut, cabin)"
w_ee8feeec8a1af066,N3,これら,これら,これら,these,이것들,pronoun,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_5f5a7c615ce830d3,N3,殺す,ころす,ころす,to kill,죽이다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_523564dca147c289,N3,転ぶ,ころぶ,ころぶ,"to fall down, to fall over","넘어지다, 구르다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_e39d867af8aca1a9,N3,今回,こんかい,こんかい,"now, this time, lately",이번,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_53700ddf5a0d881c,N3,今後,こんご,こんご,"from now on, hereafter","앞으로, 이후",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_6244e553530c8e01,N3,混雑,こんざつ,こんざつ,"confusion, congestion",혼잡,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_f1d98c42c2bf43a7,N3,こんなに,こんなに,こんなに,"so, like this, in this way","이렇게, 이만큼",adverb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,1,"[""ko-reviewed"",""non-vocabulary""]",1,Korean meaning reviewed/corrected; 단어형 항목 아님: 지시 관형·방식 표현이라 단어 학습 표제어에서 제외
w_e766fbe11add3b5e,N3,困難,こんなん,こんなん,"difficulty, distress","곤란, 어려움",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (difficulty)
w_6cebb24556eb94e7,N3,今日,こんにち,こんにち,"today, this day",오늘,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_465e1dc0b70ccc7d,N3,こんにちは,こんにちは,こんにちは,"hello, good day (daytime greeting)",안녕하세요,interjection,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_64e4bfa0676c4ef0,N3,婚約,こんやく,こんやく,"engagement, betrothal",약혼,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_76b39e57ca47f044,N3,混乱,こんらん,こんらん,"chaos, confusion, mayhem",혼란,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (chaos, mayhem)"
w_5a886b7121ed4a02,N3,差,さ,さ,"difference, variation",차이,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_9f019ac84d1a7128,N3,サービス,サービス,サービス,"service, support system; goods or services without charge","서비스, 무료 제공",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_2e22b9e812873fab,N3,際,さい,さい,"on the occasion of, circumstances","때, 경우, 상황",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_d8022dd5600059e9,N3,最高,さいこう,さいこう,"highest, supreme, the most",최고,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (highest, supreme)"
w_6cb0c4507d8308c1,N3,財産,ざいさん,ざいさん,"property, fortune, assets","재산, 자산",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_df11c8d6fbeda9c4,N3,最終,さいしゅう,さいしゅう,"last, closing","최종, 마지막",adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_7cd2a64b26436658,N3,最中,さいちゅう,さいちゅう,in the middle of,~의 한가운데,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_46fb2b57d977dac7,N3,最低,さいてい,さいてい,"least, lowest, worst",최저; 최악,adjective,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (worst)
w_9730693fd8436ac2,N3,才能,さいのう,さいのう,"talent, ability","재능, 능력",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_66453c69a00be5b6,N3,裁判,さいばん,さいばん,"trial, judgment",재판,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_cad763736b470d5a,N3,材料,ざいりょう,ざいりょう,"ingredients, material",재료,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (ingredients)
w_199fa6a64b832089,N3,幸い,さいわい,さいわい,fortunately; luckily,"다행히, 운 좋게",noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_8ced55e5dccd8e1b,N3,サイン,サイン,サイン,autograph; sign; sine,"사인, 서명; 신호",noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,"Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (autograph, sine)"
w_f943fcfef0ac3556,N3,境,さかい,さかい,"border, boundary, mental state","경계, 갈림길",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_6a9fb9a643e41d9f,N3,逆らう,さからう,さからう,"to go against, to oppose, to disobey","거스르다, 거역하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (disobey)
w_52c6ca040bc47941,N3,盛り,さかり,さかり,"helping, serving","한창때, 전성기",noun,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (serving)
w_4f0dee16bdbab19f,N3,作業,さぎょう,さぎょう,"work, operation, manufacturing",작업,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_31294705cbecd19b,N3,裂く,さく,さく,"to tear, to split","찢다, 가르다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_6daf8eb986f9bfc1,N3,昨,さく,さく,"last (year), yesterday","지난, 어제",prefix,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_5cb04f5c75aba8f6,N3,作品,さくひん,さくひん,"work, opus, production",작품,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (opus)
w_d1d646c78ad7e44b,N3,作物,さくもつ,さくもつ,"produce (e.g., agricultural), crops",농작물,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_c9c296f9e25ba1ca,N3,桜,さくら,さくら,"cherry blossom, cherry tree","벚꽃, 벚나무",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_bd181301cc7c5324,N3,酒,さけ,さけ,"alcohol, sake","술, 사케",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_6b816f2f73e9b286,N3,叫ぶ,さけぶ,さけぶ,"to shout, to cry","외치다, 부르짖다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_4aa05cc6aa3c399e,N3,避ける,さける,さける,"to avoid (physical contact); to ward off, to avert","피하다, 막다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_49dee8a74ca668a6,N3,支える,ささえる,ささえる,"support, hold, sustain","받치다, 지탱하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_43650cc6750b82c0,N3,指す,さす,さす,"to point,",가리키다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_b9199f61ca833a65,N3,挿す,さす,さす,"to insert, to put in, to graft","삽입하다, 넣다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (graft)
w_6c34cac3cb274762,N3,注す,さす,さす,"to pour (drink), to serve (drinks)","따르다, 붓다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_69111766bd64e6eb,N3,射す,さす,さす,"to shine, to strike",(빛이) 비치다,verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_fda3d35a526eb704,N3,座席,ざせき,ざせき,seat,좌석,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_bdbfd5b05c365db7,N3,誘う,さそう,さそう,"to invite (someone to do something with you); to tempt, to lure","권유하다, 유혹하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_574425b6a97ccf74,N3,札,さつ,さつ,"bill, note",지폐,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_f5341998b0844d83,N3,作家,さっか,さっか,"author, writer, novelist","저자, 작가",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (novelist)
w_94eebc19836feecc,N3,作曲,さっきょく,さっきょく,composition (of music),작곡,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_20b53e93c8341117,N3,ざっと,ざっと,ざっと,"roughly, in round numbers","대략, 대충",adverb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_2d3607c509de64a2,N3,さっぱり,さっぱり,さっぱり,"feeling refreshed, neat","상쾌함, 말끔함",adverb,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_ca920ef451a01aa8,N3,さて,さて,さて,"well; now (typically used when switching to a new, usually more important topic)","그런데, 자",conjunction,C,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_0ea8dfdcbc65e1d8,N3,砂漠,さばく,さばく,desert,사막,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_81d0fb2f38986bab,N3,差別,さべつ,さべつ,"discrimination, differentiation",차별,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (discrimination)
w_66cc4fca408401b0,N3,ママ,ママ,ママ,Mama,엄마,noun,D,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_e8344c38717c3ff8,N3,豆,まめ,まめ,"beans, peas",콩,noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required; 자동검수 필요: 영어 원문/세부 뉘앙스 확인 필요 (peas)
w_f9a133c30df4181e,N3,守る,まもる,まもる,to protect; to abide (by the rules),"지키다, 보호하다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_2a06729151a7f727,N3,迷う,まよう,まよう,"to be puzzled, to be perplexed, to lose one's way","망설이다, 길을 잃다",verb,B,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""ko-reviewed""]",1,Korean meaning reviewed/corrected
w_05d9ab165f8c2010,N3,丸,まる,まる,"circle, full (month)","동그라미, 원",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
w_47bc3333b001338f,N3,円,まる,まる,circle,"원, 동그라미",noun,A,,,,,,,,,,kaggle:robinpourtaud/jlpt-words-by-level,verified,0,"[""draft-ko-missing""]",1,Korean meaning draft required
